file_name,pixel_size
c3_347a_2132K_4.2atm_0054.tif,1.21951219512195
c3_347a_2132K_4.2atm_0055.tif,1.21951219512195
c3_347a_2132K_4.2atm_0056.tif,1.21951219512195
c3_347a_2132K_4.2atm_0057.tif,1.21951219512195
c3_347a_2132K_4.2atm_0058.tif,1.21951219512195
c3_347a_2132K_4.2atm_0060.tif,2.3696682464455
c3_348b_1875K_4.5atm_0002.tif,2.3696682464455
c3_348b_1875K_4.5atm_0003.tif,2.3696682464455
c3_348b_1875K_4.5atm_0004.tif,2.3696682464455
c3_348b_1875K_4.5atm_0005.tif,2.3696682464455
c3_348b_1875K_4.5atm_0006.tif,2.3696682464455
c3_348b_1875K_4.5atm_0007.tif,2.3696682464455
c3_348b_1875K_4.5atm_0008.tif,2.3696682464455
c3_348b_1875K_4.5atm_0009.tif,2.3696682464455
c3_348b_1875K_4.5atm_0010.tif,2.3696682464455
c3_348b_1875K_4.5atm_0014.tif,2.3696682464455
c3_348b_1875K_4.5atm_0015.tif,2.3696682464455
c3_348b_1875K_4.5atm_0016.tif,2.3696682464455
c3_349a_1984K_4.3atm_0001.tif,0.305810397553517
c3_349a_1984K_4.3atm_0014.tif,0.305810397553517
c3_349a_1984K_4.3atm_0021.tif,0.615384615384615
c3_349a_1984K_4.3atm_0022.tif,0.615384615384615
c3_349a_1984K_4.3atm_0023.tif,0.615384615384615
c3_349a_1984K_4.3atm_0024.tif,0.615384615384615
c3_349a_1984K_4.3atm_0025.tif,0.615384615384615
c3_349a_1984K_4.3atm_0027.tif,1.21951219512195
c3_349a_1984K_4.3atm_0028.tif,1.21951219512195
c3_349a_1984K_4.3atm_0029.tif,1.21951219512195
c3_349a_1984K_4.3atm_0030.tif,1.21951219512195
c3_349a_1984K_4.3atm_0032.tif,1.21951219512195
c3_349a_1984K_4.3atm_0033.tif,1.21951219512195
c3_349a_1984K_4.3atm_0034.tif,1.21951219512195
c3_349a_1984K_4.3atm_0037.tif,1.21951219512195
c3_349a_1984K_4.3atm_0038.tif,1.21951219512195
c3_349a_1984K_4.3atm_0043.tif,2.3696682464455
c3_349a_1984K_4.3atm_0044.tif,2.3696682464455
c3_349a_1984K_4.3atm_0045.tif,2.3696682464455
c3_349a_1984K_4.3atm_0046.tif,2.3696682464455
c3_349a_1984K_4.3atm_0047.tif,2.3696682464455
c3_349a_1984K_4.3atm_0048.tif,2.3696682464455
c3_349a_1984K_4.3atm_0049.tif,2.3696682464455
c3_349a_1984K_4.3atm_0050.tif,2.3696682464455
c3_349a_1984K_4.3atm_0051.tif,2.3696682464455
c3_349a_1984K_4.3atm_0052.tif,2.3696682464455
c3_349a_1984K_4.3atm_0053.tif,2.3696682464455
c3_349a_1984K_4.3atm_0054.tif,2.3696682464455
c3_349a_1984K_4.3atm_0055.tif,4.69483568075117
c3_349a_1984K_4.3atm_0056.tif,4.69483568075117
c3_349a_1984K_4.3atm_0057.tif,4.69483568075117
